time,Operational demand,Available generation,Emissions intensity_TAS
2020-06-03 02:00:00+00:00,1205.5,,120.4595985
2020-06-03 03:00:00+00:00,1150.5,,109.260252
2020-06-03 04:00:00+00:00,1198,,134.6588761
2020-06-03 05:00:00+00:00,1218,,103.6668849
2020-06-03 06:00:00+00:00,1264,,21.47096542
2020-06-03 07:00:00+00:00,1410,,1.84804516
2020-06-03 08:00:00+00:00,1513.5,,21.58435675
2020-06-03 09:00:00+00:00,1483,,22.58106602
2020-06-03 10:00:00+00:00,1414.5,,24.22201129
2020-06-03 11:00:00+00:00,1340,,26.90948861
2020-06-03 12:00:00+00:00,1249.5,,29.35789604
2020-06-03 13:00:00+00:00,1179,,21.11071871
2020-06-03 14:00:00+00:00,1119,,0
2020-06-03 15:00:00+00:00,1097,,4.375220926
2020-06-03 16:00:00+00:00,1083,,162.2629247
2020-06-03 17:00:00+00:00,1080.5,,215.8292366
2020-06-03 18:00:00+00:00,1088,,227.1903739
2020-06-03 19:00:00+00:00,1118,,240.3811668
2020-06-03 20:00:00+00:00,1193,,189.0387534
2020-06-03 21:00:00+00:00,1350.5,,48.35913559
2020-06-03 22:00:00+00:00,1487.5,,22.56377666
2020-06-03 23:00:00+00:00,1442,,23.66683175
2020-06-04 00:00:00+00:00,1343.5,,30.22188618
2020-06-04 01:00:00+00:00,1262.5,,108.9788509
2020-06-04 02:00:00+00:00,1215,,77.51421038
2020-06-04 03:00:00+00:00,1159,,130.065997
2020-06-04 04:00:00+00:00,1170.5,,117.7206938
2020-06-04 05:00:00+00:00,1189.5,,0.433769407
2020-06-04 06:00:00+00:00,1258.5,,0
2020-06-04 07:00:00+00:00,1390,,0
2020-06-04 08:00:00+00:00,1492.5,,11.88689615
2020-06-04 09:00:00+00:00,1476,,20.4025513
2020-06-04 10:00:00+00:00,1429,,20.80609905
2020-06-04 11:00:00+00:00,1379,,21.69669804
2020-06-04 12:00:00+00:00,1297.5,,23.21924349
2020-06-04 13:00:00+00:00,1199,,17.69006758
2020-06-04 14:00:00+00:00,1148,,0
2020-06-04 15:00:00+00:00,1112,,0
2020-06-04 16:00:00+00:00,1112,,0
2020-06-04 17:00:00+00:00,1101,,0
2020-06-04 18:00:00+00:00,1101.5,,0
2020-06-04 19:00:00+00:00,1124.5,,0
2020-06-04 20:00:00+00:00,1191,,0
2020-06-04 21:00:00+00:00,1344.5,,2.02387517
2020-06-04 22:00:00+00:00,1465,,20.94445248
2020-06-04 23:00:00+00:00,1453.5,,21.41869269
2020-06-05 00:00:00+00:00,1361,,22.88645272
2020-06-05 01:00:00+00:00,1324,,16.91574236
2020-06-05 02:00:00+00:00,1299,,0
2020-06-05 03:00:00+00:00,1307.5,,0
2020-06-05 04:00:00+00:00,1307.5,,0
2020-06-05 05:00:00+00:00,1303.5,,0
2020-06-05 06:00:00+00:00,1319.5,,0
2020-06-05 07:00:00+00:00,1355,,0
2020-06-05 08:00:00+00:00,1403.5,,12.37155534
2020-06-05 09:00:00+00:00,1374,,21.49964458
2020-06-05 10:00:00+00:00,1341.5,,21.83897224
2020-06-05 11:00:00+00:00,1287.5,,22.65668734
2020-06-05 12:00:00+00:00,1221.5,,23.82832334
2020-06-05 13:00:00+00:00,1157,,24.82292748
2020-06-05 14:00:00+00:00,1137.5,,17.74931919
2020-06-05 15:00:00+00:00,1109,,0
2020-06-05 16:00:00+00:00,1088,,0
2020-06-05 17:00:00+00:00,1080.5,,0
2020-06-05 18:00:00+00:00,1092,,0
2020-06-05 19:00:00+00:00,1103.5,,0
2020-06-05 20:00:00+00:00,1140,,0
2020-06-05 21:00:00+00:00,1209.5,,0
2020-06-05 22:00:00+00:00,1319,,0
2020-06-05 23:00:00+00:00,1394.5,,13.56340757
2020-06-06 00:00:00+00:00,1388,,23.66690799
2020-06-06 01:00:00+00:00,1310,,26.19909977
2020-06-06 02:00:00+00:00,1258.5,,5.161346116
2020-06-06 03:00:00+00:00,1223,,0
2020-06-06 04:00:00+00:00,1198,,0
2020-06-06 05:00:00+00:00,1217.5,,0
2020-06-06 06:00:00+00:00,1278.5,,0
2020-06-06 07:00:00+00:00,1413,,2.008349813
2020-06-06 08:00:00+00:00,1485.5,,20.30527344
2020-06-06 09:00:00+00:00,1459,,20.60501296
2020-06-06 10:00:00+00:00,1411.5,,23.39327905
2020-06-06 11:00:00+00:00,1373,,17.38440303
2020-06-06 12:00:00+00:00,1318,,0
2020-06-06 13:00:00+00:00,1242.5,,0
2020-06-06 14:00:00+00:00,1194.5,,0
2020-06-06 15:00:00+00:00,1157,,0
2020-06-06 16:00:00+00:00,1134.5,,33.13512464
2020-06-06 17:00:00+00:00,1117,,129.1953145
2020-06-06 18:00:00+00:00,1107,,112.7510167
2020-06-06 19:00:00+00:00,1134.5,,153.2858674
2020-06-06 20:00:00+00:00,1159,,179.0466873
2020-06-06 21:00:00+00:00,1208,,214.1247269
2020-06-06 22:00:00+00:00,1297,,145.6943113
2020-06-06 23:00:00+00:00,1359.5,,98.82108631
2020-06-07 00:00:00+00:00,1300.5,,75.79324749
2020-06-07 01:00:00+00:00,1259,,90.3001628
2020-06-07 02:00:00+00:00,1215,,114.2745111
2020-06-07 03:00:00+00:00,1172.5,,92.20065728
2020-06-07 04:00:00+00:00,1159.5,,92.38134131
2020-06-07 05:00:00+00:00,1205,,0.86551468
2020-06-07 06:00:00+00:00,1277,,3.047613646
2020-06-07 07:00:00+00:00,1413,,21.20135029
2020-06-07 08:00:00+00:00,1501.5,,19.93763355
2020-06-07 09:00:00+00:00,1474,,20.34742962
2020-06-07 10:00:00+00:00,1428,,21.62875677
2020-06-07 11:00:00+00:00,1379.5,,23.56366855
2020-06-07 12:00:00+00:00,1330,,24.57273459
2020-06-07 13:00:00+00:00,1248.5,,19.3528407
2020-06-07 14:00:00+00:00,1194,,0
2020-06-07 15:00:00+00:00,1157.5,,0
2020-06-07 16:00:00+00:00,1143.5,,0
2020-06-07 17:00:00+00:00,1136.5,,0
2020-06-07 18:00:00+00:00,1130,,0
2020-06-07 19:00:00+00:00,1158,,0
2020-06-07 20:00:00+00:00,1195.5,,0
2020-06-07 21:00:00+00:00,1267.5,,0
2020-06-07 22:00:00+00:00,1364.5,,0
2020-06-07 23:00:00+00:00,1436,,0
2020-06-08 00:00:00+00:00,1430,,0
2020-06-08 01:00:00+00:00,1343,,85.2130962
2020-06-08 02:00:00+00:00,1281,,215.115026
2020-06-08 03:00:00+00:00,1225.5,,161.5923524
2020-06-08 04:00:00+00:00,1203,,142.9082367
2020-06-08 05:00:00+00:00,1217.5,,157.5280837
2020-06-08 06:00:00+00:00,1305,,12.04675765
2020-06-08 07:00:00+00:00,1473.5,,20.42132207
2020-06-08 08:00:00+00:00,1559.5,,19.34480996
2020-06-08 09:00:00+00:00,1532,,19.58043378
2020-06-08 10:00:00+00:00,1487,,19.81308153
2020-06-08 11:00:00+00:00,1433.5,,20.85422353
2020-06-08 12:00:00+00:00,1344,,23.68899764
2020-06-08 13:00:00+00:00,1230.5,,27.97462622
2020-06-08 14:00:00+00:00,1183.5,,29.41501388
2020-06-08 15:00:00+00:00,1135.5,,134.705432
2020-06-08 16:00:00+00:00,1125.5,,152.3274456
2020-06-08 17:00:00+00:00,1124,,186.8849172
2020-06-08 18:00:00+00:00,1132,,274.5581158
2020-06-08 19:00:00+00:00,1165.5,,180.8037346
2020-06-08 20:00:00+00:00,1256.5,,91.54148784
2020-06-08 21:00:00+00:00,1457.5,,0
2020-06-08 22:00:00+00:00,1594.5,,15.44127715
2020-06-08 23:00:00+00:00,1581,,20.42975908
2020-06-09 00:00:00+00:00,1522,,21.56977546
2020-06-09 01:00:00+00:00,1428,,23.13119999
2020-06-09 02:00:00+00:00,1349.5,,24.94113145
2020-06-09 03:00:00+00:00,1283,,26.17681764
2020-06-09 04:00:00+00:00,1269,,26.45935708
2020-06-09 05:00:00+00:00,1320.5,,24.19542428
2020-06-09 06:00:00+00:00,1377,,21.68676072
2020-06-09 07:00:00+00:00,1501.5,,20.11048898
2020-06-09 08:00:00+00:00,1549.5,,19.90230743
2020-06-09 09:00:00+00:00,1521.5,,20.25458248
2020-06-09 10:00:00+00:00,1469,,20.80045506
2020-06-09 11:00:00+00:00,1390,,21.72105027
2020-06-09 12:00:00+00:00,1287.5,,16.17483759
2020-06-09 13:00:00+00:00,1219,,0
2020-06-09 14:00:00+00:00,1159,,0
2020-06-09 15:00:00+00:00,1121,,0
2020-06-09 16:00:00+00:00,1084.5,,67.44304045
2020-06-09 17:00:00+00:00,1076.5,,86.08253163
2020-06-09 18:00:00+00:00,1076.5,,101.1521915
2020-06-09 19:00:00+00:00,1128.5,,130.1570735
2020-06-09 20:00:00+00:00,1221.5,,27.0336954
2020-06-09 21:00:00+00:00,1378.5,,1.209967348
2020-06-09 22:00:00+00:00,1499,,20.15588935
2020-06-09 23:00:00+00:00,1477.5,,20.74819723
2020-06-10 00:00:00+00:00,1412,,21.2998966
2020-06-10 01:00:00+00:00,1356,,22.2271996
2020-06-10 02:00:00+00:00,1312,,23.85749543
2020-06-10 03:00:00+00:00,1296,,24.0292264
2020-06-10 04:00:00+00:00,1315.5,,23.51883845
2020-06-10 05:00:00+00:00,1307.5,,23.04040241
2020-06-10 06:00:00+00:00,1341,,21.9938462
2020-06-10 07:00:00+00:00,1432.5,,20.83693037
2020-06-10 08:00:00+00:00,1466.5,,21.1678592
2020-06-10 09:00:00+00:00,1430.5,,21.52632759
2020-06-10 10:00:00+00:00,1380,,22.28701611
2020-06-10 11:00:00+00:00,1316.5,,23.18151951
2020-06-10 12:00:00+00:00,1231,,16.58946878
2020-06-10 13:00:00+00:00,1158,,0
2020-06-10 14:00:00+00:00,1116,,0
2020-06-10 15:00:00+00:00,1101.5,,0
2020-06-10 16:00:00+00:00,1100.5,,0
2020-06-10 17:00:00+00:00,1096.5,,0
2020-06-10 18:00:00+00:00,1099,,0
2020-06-10 19:00:00+00:00,1133.5,,0
2020-06-10 20:00:00+00:00,1215,,0
2020-06-10 21:00:00+00:00,1371.5,,0
2020-06-10 22:00:00+00:00,1489,,11.6236827
2020-06-10 23:00:00+00:00,1482,,20.13871362
2020-06-11 00:00:00+00:00,1431.5,,20.75513472
2020-06-11 01:00:00+00:00,1403,,21.14766015
2020-06-11 02:00:00+00:00,1326.5,,24.74445817
2020-06-11 03:00:00+00:00,1270,,27.91051727
2020-06-11 04:00:00+00:00,1262.5,,27.87202588
2020-06-11 05:00:00+00:00,1308.5,,24.87900803
2020-06-11 06:00:00+00:00,1374,,21.78656007
2020-06-11 07:00:00+00:00,1479.5,,19.63947804
2020-06-11 08:00:00+00:00,1546,,19.487353
2020-06-11 09:00:00+00:00,1521.5,,19.79143661
2020-06-11 10:00:00+00:00,1476.5,,20.44612797
2020-06-11 11:00:00+00:00,1419,,20.88880074
2020-06-11 12:00:00+00:00,1324,,22.29199084
2020-06-11 13:00:00+00:00,1239,,4.349531784
2020-06-11 14:00:00+00:00,1180,,0
2020-06-11 15:00:00+00:00,1153.5,,0
2020-06-11 16:00:00+00:00,1110.5,,21.31555651
2020-06-11 17:00:00+00:00,1108,,147.8850959
2020-06-11 18:00:00+00:00,1121.5,,149.7729323
2020-06-11 19:00:00+00:00,1153,,141.7230823
2020-06-11 20:00:00+00:00,1229,,18.99485732
2020-06-11 21:00:00+00:00,1409,,1.715693971
2020-06-11 22:00:00+00:00,1561.5,,19.99092016
2020-06-11 23:00:00+00:00,1590,,20.38936168
2020-06-12 00:00:00+00:00,1546,,20.18004441
2020-06-12 01:00:00+00:00,1469,,21.55421841
2020-06-12 02:00:00+00:00,1473,,24.01893028
2020-06-12 03:00:00+00:00,1452.5,,6.702748875
2020-06-12 04:00:00+00:00,1437,,0
2020-06-12 05:00:00+00:00,1416.5,,0
2020-06-12 06:00:00+00:00,1444.5,,0
2020-06-12 07:00:00+00:00,1497,,5.475816168
2020-06-12 08:00:00+00:00,1517.5,,22.98563646
2020-06-12 09:00:00+00:00,1466,,24.21487593
2020-06-12 10:00:00+00:00,1412,,4.74660903
2020-06-12 11:00:00+00:00,1340.5,,4.854929103
2020-06-12 12:00:00+00:00,1277.5,,69.47924262
2020-06-12 13:00:00+00:00,1195,,81.41424785
2020-06-12 14:00:00+00:00,1123.5,,145.9237272
2020-06-12 15:00:00+00:00,1088.5,,155.6617168
2020-06-12 16:00:00+00:00,1079,,176.7609911
2020-06-12 17:00:00+00:00,1068.5,,234.2096348
2020-06-12 18:00:00+00:00,1071.5,,333.2510011
2020-06-12 19:00:00+00:00,1082,,366.6854384
2020-06-12 20:00:00+00:00,1115,,304.8790157
2020-06-12 21:00:00+00:00,1176.5,,245.4940085
2020-06-12 22:00:00+00:00,1274,,194.5039656
2020-06-12 23:00:00+00:00,1345.5,,167.6418862
2020-06-13 00:00:00+00:00,1360,,176.0659578
2020-06-13 01:00:00+00:00,1318,,179.2712536
2020-06-13 02:00:00+00:00,1281.5,,148.3457193
2020-06-13 03:00:00+00:00,1256,,138.1770656
2020-06-13 04:00:00+00:00,1251,,16.32857497
2020-06-13 05:00:00+00:00,1277.5,,0
2020-06-13 06:00:00+00:00,1314.5,,0
2020-06-13 07:00:00+00:00,1367.5,,0
2020-06-13 08:00:00+00:00,1421.5,,0
2020-06-13 09:00:00+00:00,1388,,0
2020-06-13 10:00:00+00:00,1344,,0
2020-06-13 11:00:00+00:00,1298.5,,0
2020-06-13 12:00:00+00:00,1243.5,,0
2020-06-13 13:00:00+00:00,1176,,0
2020-06-13 14:00:00+00:00,1120,,0
2020-06-13 15:00:00+00:00,1069.5,,122.5454152
2020-06-13 16:00:00+00:00,1028.5,,348.6173453
2020-06-13 17:00:00+00:00,1008,,359.9508541
2020-06-13 18:00:00+00:00,1017,,343.8513012
2020-06-13 19:00:00+00:00,1033,,333.4707267
2020-06-13 20:00:00+00:00,1044.5,,331.2770624
2020-06-13 21:00:00+00:00,1065.5,,314.5693765
2020-06-13 22:00:00+00:00,1151.5,,228.9940414
2020-06-13 23:00:00+00:00,1240.5,,145.6508372
2020-06-14 00:00:00+00:00,1249.5,,140.0226792
2020-06-14 01:00:00+00:00,1173,,213.0850897
2020-06-14 02:00:00+00:00,1128,,192.5603576
2020-06-14 03:00:00+00:00,1139.5,,188.8356912
2020-06-14 04:00:00+00:00,1158.5,,181.9975802
2020-06-14 05:00:00+00:00,1196,,109.3045484
2020-06-14 06:00:00+00:00,1279.5,,0
2020-06-14 07:00:00+00:00,1386,,0
2020-06-14 08:00:00+00:00,1430,,0
2020-06-14 09:00:00+00:00,1390,,0
2020-06-14 10:00:00+00:00,1337,,0
2020-06-14 11:00:00+00:00,1285.5,,0
2020-06-14 12:00:00+00:00,1212,,6.596158425
2020-06-14 13:00:00+00:00,1130,,156.5582087
2020-06-14 14:00:00+00:00,1087,,173.8007177
2020-06-14 15:00:00+00:00,1055.5,,156.3274856
2020-06-14 16:00:00+00:00,1042.5,,162.5028998
2020-06-14 17:00:00+00:00,1037.5,,217.0441412
2020-06-14 18:00:00+00:00,1020,,191.6226598
2020-06-14 19:00:00+00:00,1050,,144.0039928
2020-06-14 20:00:00+00:00,1136,,113.3855859
2020-06-14 21:00:00+00:00,1287,,1.963912794
2020-06-14 22:00:00+00:00,1384,,0
2020-06-14 23:00:00+00:00,1370.5,,0
2020-06-15 00:00:00+00:00,1338,,0
2020-06-15 01:00:00+00:00,1317,,0
2020-06-15 02:00:00+00:00,1301,,0
2020-06-15 03:00:00+00:00,1227,,0
2020-06-15 04:00:00+00:00,1275,,0
2020-06-15 05:00:00+00:00,1256,,0
2020-06-15 06:00:00+00:00,1315.5,,0
2020-06-15 07:00:00+00:00,1431,,0
2020-06-15 08:00:00+00:00,1488,,0
2020-06-15 09:00:00+00:00,1444,,0
2020-06-15 10:00:00+00:00,1384,,0
2020-06-15 11:00:00+00:00,1307.5,,0
2020-06-15 12:00:00+00:00,1240.5,,0
2020-06-15 13:00:00+00:00,1170.5,,0
2020-06-15 14:00:00+00:00,1122.5,,0
2020-06-15 15:00:00+00:00,1091,,0
2020-06-15 16:00:00+00:00,1071.5,,0
2020-06-15 17:00:00+00:00,1041,,0
2020-06-15 18:00:00+00:00,1040.5,,0
2020-06-15 19:00:00+00:00,1068.5,,0
2020-06-15 20:00:00+00:00,1144.5,,0
2020-06-15 21:00:00+00:00,1293.5,,0
2020-06-15 22:00:00+00:00,1395.5,,0
2020-06-15 23:00:00+00:00,1375,,0
2020-06-16 00:00:00+00:00,1335.5,,0
2020-06-16 01:00:00+00:00,1278.5,,0
2020-06-16 02:00:00+00:00,1274.5,,0
2020-06-16 03:00:00+00:00,1266.5,,0
2020-06-16 04:00:00+00:00,1270.5,,0
2020-06-16 05:00:00+00:00,1288,,0
2020-06-16 06:00:00+00:00,1383,,0
2020-06-16 07:00:00+00:00,1503,,0
2020-06-16 08:00:00+00:00,1590,,0
2020-06-16 09:00:00+00:00,1562.5,,0
2020-06-16 10:00:00+00:00,1506.5,,0
2020-06-16 11:00:00+00:00,1439,,0
2020-06-16 12:00:00+00:00,1347.5,,0
2020-06-16 13:00:00+00:00,1242,,0
2020-06-16 14:00:00+00:00,1184.5,,0
2020-06-16 15:00:00+00:00,1143,,0
2020-06-16 16:00:00+00:00,1119,,0
2020-06-16 17:00:00+00:00,1114,,0
2020-06-16 18:00:00+00:00,1108,,0
2020-06-16 19:00:00+00:00,1155,,0
2020-06-16 20:00:00+00:00,1250.5,,0
2020-06-16 21:00:00+00:00,1424,,17.53100626
2020-06-16 22:00:00+00:00,1561.5,,20.00943072
2020-06-16 23:00:00+00:00,1539,,21.08123504
2020-06-17 00:00:00+00:00,1435.5,,21.49790553
2020-06-17 01:00:00+00:00,1352,,23.14034512
2020-06-17 02:00:00+00:00,1297,,24.65603927
2020-06-17 03:00:00+00:00,1259.5,,4.739188255
2020-06-17 04:00:00+00:00,1229.5,,0
2020-06-17 05:00:00+00:00,1255.5,,0
2020-06-17 06:00:00+00:00,1334.5,,2.021962792
2020-06-17 07:00:00+00:00,1475,,19.860459
2020-06-17 08:00:00+00:00,1556,,19.22814005
2020-06-17 09:00:00+00:00,1538.5,,19.34379112
2020-06-17 10:00:00+00:00,1505.5,,19.72016489
2020-06-17 11:00:00+00:00,1440,,20.56124478
2020-06-17 12:00:00+00:00,1357,,21.92698863
2020-06-17 13:00:00+00:00,1262.5,,15.95181048
2020-06-17 14:00:00+00:00,1202,,0
2020-06-17 15:00:00+00:00,1125,,0
2020-06-17 16:00:00+00:00,1057,,0
2020-06-17 17:00:00+00:00,1054,,0
2020-06-17 18:00:00+00:00,1089,,0
2020-06-17 19:00:00+00:00,1126.5,,0
2020-06-17 20:00:00+00:00,1221.5,,0
2020-06-17 21:00:00+00:00,1390,,0
2020-06-17 22:00:00+00:00,1521.5,,11.7408897
2020-06-17 23:00:00+00:00,1500.5,,20.8164337
2020-06-18 00:00:00+00:00,1421,,22.97699983
2020-06-18 01:00:00+00:00,1337,,4.556926885
2020-06-18 02:00:00+00:00,1286,,0
2020-06-18 03:00:00+00:00,1276.5,,0
2020-06-18 04:00:00+00:00,1285,,0
2020-06-18 05:00:00+00:00,1254,,0
2020-06-18 06:00:00+00:00,1319,,0
2020-06-18 07:00:00+00:00,1423.5,,0
2020-06-18 08:00:00+00:00,1499.5,,2.772738968
2020-06-18 09:00:00+00:00,1472,,20.56612041
2020-06-18 10:00:00+00:00,1411,,14.8762796
2020-06-18 11:00:00+00:00,1352,,0
2020-06-18 12:00:00+00:00,1273.5,,0
2020-06-18 13:00:00+00:00,1163.5,,0
2020-06-18 14:00:00+00:00,1093,,0
2020-06-18 15:00:00+00:00,1058,,0
2020-06-18 16:00:00+00:00,1057.5,,3.476434655
2020-06-18 17:00:00+00:00,1054,,161.811428
2020-06-18 18:00:00+00:00,1056.5,,217.9979397
2020-06-18 19:00:00+00:00,1091.5,,203.7729582
2020-06-18 20:00:00+00:00,1176.5,,64.28935452
2020-06-18 21:00:00+00:00,1334,,0
2020-06-18 22:00:00+00:00,1445,,0
2020-06-18 23:00:00+00:00,1463,,8.367514641
2020-06-19 00:00:00+00:00,1393.5,,59.06450449
2020-06-19 01:00:00+00:00,1317,,97.34456675
2020-06-19 02:00:00+00:00,1250.5,,215.3823702
2020-06-19 03:00:00+00:00,1237.5,,248.0930613
2020-06-19 04:00:00+00:00,1228.5,,208.4517462
2020-06-19 05:00:00+00:00,1234.5,,81.60609306
2020-06-19 06:00:00+00:00,1242.5,,0
2020-06-19 07:00:00+00:00,1348.5,,0
2020-06-19 08:00:00+00:00,1405,,0
2020-06-19 09:00:00+00:00,1376,,0
2020-06-19 10:00:00+00:00,1318,,0
2020-06-19 11:00:00+00:00,1256.5,,0
2020-06-19 12:00:00+00:00,1197,,0
2020-06-19 13:00:00+00:00,1129,,0
2020-06-19 14:00:00+00:00,1014,,0
2020-06-19 15:00:00+00:00,1049,,0
2020-06-19 16:00:00+00:00,1014.5,,12.49924603
2020-06-19 17:00:00+00:00,1005,,143.8851985
2020-06-19 18:00:00+00:00,1013,,220.6394835
2020-06-19 19:00:00+00:00,1033.5,,226.087538
2020-06-19 20:00:00+00:00,1062,,217.72171
2020-06-19 21:00:00+00:00,1099.5,,44.10521839
2020-06-19 22:00:00+00:00,1207.5,,0
2020-06-19 23:00:00+00:00,1322,,0
2020-06-20 00:00:00+00:00,1347,,0
2020-06-20 01:00:00+00:00,1314,,0
2020-06-20 02:00:00+00:00,1267,,52.87644974
2020-06-20 03:00:00+00:00,1236,,168.7169509
2020-06-20 04:00:00+00:00,1218,,175.8599018
2020-06-20 05:00:00+00:00,1235,,50.93597594
2020-06-20 06:00:00+00:00,1266.5,,12.53884082
2020-06-20 07:00:00+00:00,1355,,9.751271225
2020-06-20 08:00:00+00:00,1382.5,,22.45828398
2020-06-20 09:00:00+00:00,1339.5,,23.92275962
2020-06-20 10:00:00+00:00,1302,,25.38008834
2020-06-20 11:00:00+00:00,1239.5,,28.42304466
2020-06-20 12:00:00+00:00,1182.5,,29.89161824
2020-06-20 13:00:00+00:00,1109,,21.5859244
2020-06-20 14:00:00+00:00,1044,,0
2020-06-20 15:00:00+00:00,985,,0
2020-06-20 16:00:00+00:00,960,,0
2020-06-20 17:00:00+00:00,948,,0
2020-06-20 18:00:00+00:00,947.5,,0
2020-06-20 19:00:00+00:00,963,,0
2020-06-20 20:00:00+00:00,980,,0
2020-06-20 21:00:00+00:00,1011.5,,0
2020-06-20 22:00:00+00:00,1105.5,,0
2020-06-20 23:00:00+00:00,1205.5,,2.728050608
2020-06-21 00:00:00+00:00,1245,,27.74454107
2020-06-21 01:00:00+00:00,1210.5,,27.94538827
2020-06-21 02:00:00+00:00,1172.5,,29.54918455
2020-06-21 03:00:00+00:00,1127,,30.46331421
2020-06-21 04:00:00+00:00,1103,,30.48019296
2020-06-21 05:00:00+00:00,1123,,30.60587855
2020-06-21 06:00:00+00:00,1179,,27.02747613
2020-06-21 07:00:00+00:00,1287.5,,23.4340203
2020-06-21 08:00:00+00:00,1341,,21.84691094
2020-06-21 09:00:00+00:00,1311.5,,21.92169461
2020-06-21 10:00:00+00:00,1268.5,,22.7098813
2020-06-21 11:00:00+00:00,1190,,25.11103938
2020-06-21 12:00:00+00:00,1128.5,,27.66325577
2020-06-21 13:00:00+00:00,1053.5,,29.15989961
2020-06-21 14:00:00+00:00,1008.5,,29.10125445
2020-06-21 15:00:00+00:00,997.5,,20.77446827
2020-06-21 16:00:00+00:00,991.5,,0
2020-06-21 17:00:00+00:00,981.5,,0
2020-06-21 18:00:00+00:00,981.5,,0
2020-06-21 19:00:00+00:00,1007,,0
2020-06-21 20:00:00+00:00,1068.5,,0
2020-06-21 21:00:00+00:00,1225,,0.585945695
2020-06-21 22:00:00+00:00,1332,,23.15234392
2020-06-21 23:00:00+00:00,1319,,23.25212034
2020-06-22 00:00:00+00:00,1317.5,,23.50778221
2020-06-22 01:00:00+00:00,1283,,24.17848746
2020-06-22 02:00:00+00:00,1257,,24.54717672
2020-06-22 03:00:00+00:00,1280.5,,24.7903745
2020-06-22 04:00:00+00:00,1306,,24.93663896
2020-06-22 05:00:00+00:00,1319,,24.61097241
2020-06-22 06:00:00+00:00,1346,,22.7147379
2020-06-22 07:00:00+00:00,1369,,21.94255383
2020-06-22 08:00:00+00:00,1460,,21.9124862
2020-06-22 09:00:00+00:00,1389.5,,22.26337009
2020-06-22 10:00:00+00:00,1291,,22.94503855
2020-06-22 11:00:00+00:00,1240,,23.11381429
2020-06-22 12:00:00+00:00,1173,,16.49334723
2020-06-22 13:00:00+00:00,1078,,0
2020-06-22 14:00:00+00:00,1019.5,,0
2020-06-22 15:00:00+00:00,990.5,,0
2020-06-22 16:00:00+00:00,976,,0
2020-06-22 17:00:00+00:00,952.5,,0
2020-06-22 18:00:00+00:00,955.5,,0
2020-06-22 19:00:00+00:00,983,,0
2020-06-22 20:00:00+00:00,1063,,0
2020-06-22 21:00:00+00:00,1224,,0
2020-06-22 22:00:00+00:00,1313,,0
2020-06-22 23:00:00+00:00,1282,,0
2020-06-23 00:00:00+00:00,1256,,0
2020-06-23 01:00:00+00:00,1252.5,,0
2020-06-23 02:00:00+00:00,1251,,0
2020-06-23 03:00:00+00:00,1226,,0
2020-06-23 04:00:00+00:00,1216.5,,0
2020-06-23 05:00:00+00:00,1239,,0
2020-06-23 06:00:00+00:00,1293,,1.802694581
2020-06-23 07:00:00+00:00,1365,,21.41750708
2020-06-23 08:00:00+00:00,1411.5,,21.58628142
2020-06-23 09:00:00+00:00,1385,,21.90447827
2020-06-23 10:00:00+00:00,1332,,22.58760238
2020-06-23 11:00:00+00:00,1272,,23.51571244
2020-06-23 12:00:00+00:00,1195,,24.54698852
2020-06-23 13:00:00+00:00,1108.5,,4.768800987
2020-06-23 14:00:00+00:00,1050,,0
2020-06-23 15:00:00+00:00,1027,,0
2020-06-23 16:00:00+00:00,1016,,0
2020-06-23 17:00:00+00:00,1008.5,,0
2020-06-23 18:00:00+00:00,1015.5,,0
2020-06-23 19:00:00+00:00,1043,,0
2020-06-23 20:00:00+00:00,1130.5,,0
2020-06-23 21:00:00+00:00,1264.5,,1.77103678
2020-06-23 22:00:00+00:00,1379.5,,21.68664917
2020-06-23 23:00:00+00:00,1382,,21.57103321
2020-06-24 00:00:00+00:00,1313,,22.18150101
2020-06-24 01:00:00+00:00,1252.5,,22.9989357
2020-06-24 02:00:00+00:00,1226.5,,24.86197533
2020-06-24 03:00:00+00:00,1207,,25.34011905
2020-06-24 04:00:00+00:00,1205.5,,25.13514494
2020-06-24 05:00:00+00:00,1210.5,,24.1332413
2020-06-24 06:00:00+00:00,1253.5,,23.49972748
2020-06-24 07:00:00+00:00,1315.5,,22.8893191
2020-06-24 08:00:00+00:00,1376,,21.39141025
2020-06-24 09:00:00+00:00,1338.5,,22.85951617
2020-06-24 10:00:00+00:00,1298.5,,23.17522758
2020-06-24 11:00:00+00:00,1247.5,,24.75289919
2020-06-24 12:00:00+00:00,1176.5,,18.14314148
2020-06-24 13:00:00+00:00,1083.5,,0
2020-06-24 14:00:00+00:00,1015,,0
2020-06-24 15:00:00+00:00,983,,0
2020-06-24 16:00:00+00:00,963,,0
2020-06-24 17:00:00+00:00,977,,56.45921494
2020-06-24 18:00:00+00:00,994.5,,130.6037842
2020-06-24 19:00:00+00:00,1019,,180.4917951
2020-06-24 20:00:00+00:00,1100,,133.2401964
2020-06-24 21:00:00+00:00,1265,,0.862496825
2020-06-24 22:00:00+00:00,1375,,0
2020-06-24 23:00:00+00:00,1381,,0
2020-06-25 00:00:00+00:00,1316.5,,0
2020-06-25 01:00:00+00:00,1255,,0
2020-06-25 02:00:00+00:00,1223.5,,0
2020-06-25 03:00:00+00:00,1211.5,,0
2020-06-25 04:00:00+00:00,1229.5,,0
