time,Operational demand,Available generation,Emissions intensity_SA
2020-05-31 20:00:00+00:00,1357.5,,166.4662814
2020-05-31 21:00:00+00:00,1556,,191.3503359
2020-05-31 22:00:00+00:00,1830,,247.7837379
2020-05-31 23:00:00+00:00,1883,,332.8508232
2020-06-01 00:00:00+00:00,1687,,253.4817531
2020-06-01 01:00:00+00:00,1507.5,,259.6671481
2020-06-01 02:00:00+00:00,1402.5,,262.6097435
2020-06-01 03:00:00+00:00,1320,,257.4814033
2020-06-01 04:00:00+00:00,1332,,240.3121892
2020-06-01 05:00:00+00:00,1403,,240.5353614
2020-06-01 06:00:00+00:00,1567.5,,181.6341965
2020-06-01 07:00:00+00:00,1807,,244.5236753
2020-06-01 08:00:00+00:00,2122.5,,355.5438924
2020-06-01 09:00:00+00:00,2176,,515.4139434
2020-06-01 10:00:00+00:00,2066.5,,479.7507476
2020-06-01 11:00:00+00:00,1951,,572.0549288
2020-06-01 12:00:00+00:00,1790.5,,550.1080657
2020-06-01 13:00:00+00:00,1601.5,,482.8793235
2020-06-01 14:00:00+00:00,1709.5,,453.9251168
2020-06-01 15:00:00+00:00,1599,,452.8202925
2020-06-01 16:00:00+00:00,1447,,429.2478721
2020-06-01 17:00:00+00:00,1360.5,,394.9284691
2020-06-01 18:00:00+00:00,1320,,363.4879348
2020-06-01 19:00:00+00:00,1304.5,,329.6754209
2020-06-01 20:00:00+00:00,1374,,342.9697084
2020-06-01 21:00:00+00:00,1542.5,,329.8007877
2020-06-01 22:00:00+00:00,1773.5,,389.2722757
2020-06-01 23:00:00+00:00,1809.5,,512.6844281
2020-06-02 00:00:00+00:00,1700.5,,560.3031721
2020-06-02 01:00:00+00:00,1539,,452.8069665
2020-06-02 02:00:00+00:00,1412.5,,336.1699302
2020-06-02 03:00:00+00:00,1269,,330.4641235
2020-06-02 04:00:00+00:00,1294,,327.3146106
2020-06-02 05:00:00+00:00,1425.5,,315.2127071
2020-06-02 06:00:00+00:00,1570,,324.2744093
2020-06-02 07:00:00+00:00,1746.5,,323.1905518
2020-06-02 08:00:00+00:00,2011.5,,410.4727551
2020-06-02 09:00:00+00:00,2069.5,,604.8180473
2020-06-02 10:00:00+00:00,1990.5,,564.4542594
2020-06-02 11:00:00+00:00,1884.5,,506.3602895
2020-06-02 12:00:00+00:00,1736,,504.3529758
2020-06-02 13:00:00+00:00,1559.5,,489.4786687
2020-06-02 14:00:00+00:00,1672,,576.5383484
2020-06-02 15:00:00+00:00,1562.5,,581.3878966
2020-06-02 16:00:00+00:00,1409,,561.8842788
2020-06-02 17:00:00+00:00,1352.5,,533.7883193
2020-06-02 18:00:00+00:00,1259.5,,511.4789817
2020-06-02 19:00:00+00:00,1247.5,,503.7780937
2020-06-02 20:00:00+00:00,1299.5,,539.1372519
2020-06-02 21:00:00+00:00,1465,,591.3834774
2020-06-02 22:00:00+00:00,1659,,594.7180217
2020-06-02 23:00:00+00:00,1683.5,,682.6813461
2020-06-03 00:00:00+00:00,1585.5,,717.1471057
2020-06-03 01:00:00+00:00,1434.5,,558.2342851
2020-06-03 02:00:00+00:00,1344.5,,558.8172509
2020-06-03 03:00:00+00:00,1258.5,,611.4993803
2020-06-03 04:00:00+00:00,1211.5,,639.2930949
2020-06-03 05:00:00+00:00,1223,,656.0501507
2020-06-03 06:00:00+00:00,1332.5,,684.2318288
2020-06-03 07:00:00+00:00,1609,,599.073495
2020-06-03 08:00:00+00:00,1942.5,,628.2930787
2020-06-03 09:00:00+00:00,2063.5,,775.1342049
2020-06-03 10:00:00+00:00,2018,,684.5463345
2020-06-03 11:00:00+00:00,1937.5,,645.266544
2020-06-03 12:00:00+00:00,1792,,602.6750105
2020-06-03 13:00:00+00:00,1619.5,,449.8936177
2020-06-03 14:00:00+00:00,1711.5,,458.9493872
2020-06-03 15:00:00+00:00,1593.5,,432.7987439
2020-06-03 16:00:00+00:00,1423.5,,451.8786551
2020-06-03 17:00:00+00:00,1335.5,,419.7445999
2020-06-03 18:00:00+00:00,1295.5,,362.673798
2020-06-03 19:00:00+00:00,1322,,316.2981747
2020-06-03 20:00:00+00:00,1406,,349.2516123
2020-06-03 21:00:00+00:00,1635.5,,336.735288
2020-06-03 22:00:00+00:00,1897,,433.4119976
2020-06-03 23:00:00+00:00,1830,,502.4233498
2020-06-04 00:00:00+00:00,1567,,481.4433314
2020-06-04 01:00:00+00:00,1285,,489.8882692
2020-06-04 02:00:00+00:00,1115.5,,514.1859271
2020-06-04 03:00:00+00:00,1049,,585.9191047
2020-06-04 04:00:00+00:00,1073,,664.0848226
2020-06-04 05:00:00+00:00,1157.5,,710.9315082
2020-06-04 06:00:00+00:00,1350,,625.1866024
2020-06-04 07:00:00+00:00,1678,,605.3261646
2020-06-04 08:00:00+00:00,2077.5,,711.0914312
2020-06-04 09:00:00+00:00,2227.5,,787.2812894
2020-06-04 10:00:00+00:00,2156,,771.6673181
2020-06-04 11:00:00+00:00,2044.5,,789.5418989
2020-06-04 12:00:00+00:00,1875,,754.7499745
2020-06-04 13:00:00+00:00,1698,,708.9123096
2020-06-04 14:00:00+00:00,1776.5,,677.8542442
2020-06-04 15:00:00+00:00,1658.5,,684.9057479
2020-06-04 16:00:00+00:00,1475.5,,709.4891278
2020-06-04 17:00:00+00:00,1389,,639.35057
2020-06-04 18:00:00+00:00,1325,,682.9565222
2020-06-04 19:00:00+00:00,1331.5,,660.5565988
2020-06-04 20:00:00+00:00,1422.5,,612.277264
2020-06-04 21:00:00+00:00,1654.5,,567.7820868
2020-06-04 22:00:00+00:00,1947,,666.0152265
2020-06-04 23:00:00+00:00,1937,,843.8545955
2020-06-05 00:00:00+00:00,1656.5,,876.7321351
2020-06-05 01:00:00+00:00,1313,,892.3128376
2020-06-05 02:00:00+00:00,1124,,763.2246589
2020-06-05 03:00:00+00:00,1039,,737.2568626
2020-06-05 04:00:00+00:00,1041.5,,735.6292007
2020-06-05 05:00:00+00:00,1118.5,,743.1973132
2020-06-05 06:00:00+00:00,1312.5,,672.6128697
2020-06-05 07:00:00+00:00,1654.5,,603.1672773
2020-06-05 08:00:00+00:00,2040,,750.6533625
2020-06-05 09:00:00+00:00,2179.5,,835.5503506
2020-06-05 10:00:00+00:00,2122.5,,854.9089943
2020-06-05 11:00:00+00:00,2034.5,,884.8596748
2020-06-05 12:00:00+00:00,1896,,927.8591438
2020-06-05 13:00:00+00:00,1740.5,,942.1672158
2020-06-05 14:00:00+00:00,1824.5,,908.5345057
2020-06-05 15:00:00+00:00,1680,,1051.939986
2020-06-05 16:00:00+00:00,1503,,1053.574294
2020-06-05 17:00:00+00:00,1380,,1003.431623
2020-06-05 18:00:00+00:00,1302.5,,1016.623381
2020-06-05 19:00:00+00:00,1281,,1036.46403
2020-06-05 20:00:00+00:00,1328,,1027.219361
2020-06-05 21:00:00+00:00,1406,,874.6085452
2020-06-05 22:00:00+00:00,1536.5,,841.2137242
2020-06-05 23:00:00+00:00,1680.5,,819.2263659
2020-06-06 00:00:00+00:00,1622.5,,887.4519748
2020-06-06 01:00:00+00:00,1331.5,,974.0474094
2020-06-06 02:00:00+00:00,1130.5,,893.625632
2020-06-06 03:00:00+00:00,1124,,767.9763305
2020-06-06 04:00:00+00:00,1174,,749.4176035
2020-06-06 05:00:00+00:00,1267,,775.2255912
2020-06-06 06:00:00+00:00,1425.5,,678.0490683
2020-06-06 07:00:00+00:00,1675,,740.8080317
2020-06-06 08:00:00+00:00,1992.5,,747.1678392
2020-06-06 09:00:00+00:00,2060,,773.4741455
2020-06-06 10:00:00+00:00,1983.5,,757.0232537
2020-06-06 11:00:00+00:00,1910,,863.5843169
2020-06-06 12:00:00+00:00,1826,,841.3341381
2020-06-06 13:00:00+00:00,1710,,739.5051175
2020-06-06 14:00:00+00:00,1825.5,,769.4925189
2020-06-06 15:00:00+00:00,1687,,867.0293933
2020-06-06 16:00:00+00:00,1487,,648.4998513
2020-06-06 17:00:00+00:00,1388,,503.2113841
2020-06-06 18:00:00+00:00,1323,,415.2611456
2020-06-06 19:00:00+00:00,1303,,342.6106335
2020-06-06 20:00:00+00:00,1321,,317.4384973
2020-06-06 21:00:00+00:00,1364.5,,341.8234962
2020-06-06 22:00:00+00:00,1441.5,,419.3560671
2020-06-06 23:00:00+00:00,1503,,601.2990065
2020-06-07 00:00:00+00:00,1467.5,,644.1685349
2020-06-07 01:00:00+00:00,1390,,550.9929329
2020-06-07 02:00:00+00:00,1338,,456.0341712
2020-06-07 03:00:00+00:00,1261,,397.2260624
2020-06-07 04:00:00+00:00,1175.5,,458.5753166
2020-06-07 05:00:00+00:00,1223,,499.5283567
2020-06-07 06:00:00+00:00,1367,,476.3639572
2020-06-07 07:00:00+00:00,1632.5,,517.2810928
2020-06-07 08:00:00+00:00,1996,,653.1650561
2020-06-07 09:00:00+00:00,2084.5,,681.5382524
2020-06-07 10:00:00+00:00,2030,,610.1548552
2020-06-07 11:00:00+00:00,1969.5,,603.4367922
2020-06-07 12:00:00+00:00,1862.5,,597.2124324
2020-06-07 13:00:00+00:00,1736.5,,514.350853
2020-06-07 14:00:00+00:00,1842,,509.7806103
2020-06-07 15:00:00+00:00,1723,,385.277638
2020-06-07 16:00:00+00:00,1519.5,,364.4116597
2020-06-07 17:00:00+00:00,1411,,475.6137626
2020-06-07 18:00:00+00:00,1350.5,,602.7151876
2020-06-07 19:00:00+00:00,1337.5,,585.5644939
2020-06-07 20:00:00+00:00,1372,,525.4431765
2020-06-07 21:00:00+00:00,1457.5,,549.4753801
2020-06-07 22:00:00+00:00,1577.5,,571.3795381
2020-06-07 23:00:00+00:00,1652.5,,661.7282381
2020-06-08 00:00:00+00:00,1488.5,,597.6104474
2020-06-08 01:00:00+00:00,1230.5,,635.3496433
2020-06-08 02:00:00+00:00,1042.5,,556.3628118
2020-06-08 03:00:00+00:00,956.5,,617.3888416
2020-06-08 04:00:00+00:00,959.5,,675.8340719
2020-06-08 05:00:00+00:00,1072.5,,678.3321796
2020-06-08 06:00:00+00:00,1313,,534.7005881
2020-06-08 07:00:00+00:00,1741,,464.666758
2020-06-08 08:00:00+00:00,2168.5,,638.3555358
2020-06-08 09:00:00+00:00,2274,,649.6064682
2020-06-08 10:00:00+00:00,2211,,631.2193904
2020-06-08 11:00:00+00:00,2122.5,,573.3360414
2020-06-08 12:00:00+00:00,1950.5,,624.4690648
2020-06-08 13:00:00+00:00,1746,,419.8534375
2020-06-08 14:00:00+00:00,1809.5,,401.2723577
2020-06-08 15:00:00+00:00,1697.5,,415.083638
2020-06-08 16:00:00+00:00,1543.5,,407.2983009
2020-06-08 17:00:00+00:00,1463,,367.6844679
2020-06-08 18:00:00+00:00,1412,,353.998165
2020-06-08 19:00:00+00:00,1411.5,,343.264108
2020-06-08 20:00:00+00:00,1498.5,,338.8199921
2020-06-08 21:00:00+00:00,1735.5,,406.739232
2020-06-08 22:00:00+00:00,2055,,460.9145517
2020-06-08 23:00:00+00:00,2079,,560.0145688
2020-06-09 00:00:00+00:00,1928.5,,657.1244757
2020-06-09 01:00:00+00:00,1667,,819.4595237
2020-06-09 02:00:00+00:00,1440.5,,798.3163176
2020-06-09 03:00:00+00:00,1324.5,,789.1244735
2020-06-09 04:00:00+00:00,1289,,765.8700102
2020-06-09 05:00:00+00:00,1431,,726.678936
2020-06-09 06:00:00+00:00,1569,,669.191143
2020-06-09 07:00:00+00:00,1880,,733.8463967
2020-06-09 08:00:00+00:00,2332,,742.6874611
2020-06-09 09:00:00+00:00,2503,,818.7848669
2020-06-09 10:00:00+00:00,2436.5,,856.4627554
2020-06-09 11:00:00+00:00,2314.5,,873.89403
2020-06-09 12:00:00+00:00,2121.5,,958.1184237
2020-06-09 13:00:00+00:00,1868,,902.4616741
2020-06-09 14:00:00+00:00,1902.5,,843.7970709
2020-06-09 15:00:00+00:00,1784.5,,912.0790943
2020-06-09 16:00:00+00:00,1608.5,,889.5594067
2020-06-09 17:00:00+00:00,1520.5,,885.2003751
2020-06-09 18:00:00+00:00,1462.5,,868.0013112
2020-06-09 19:00:00+00:00,1463.5,,841.7187626
2020-06-09 20:00:00+00:00,1539.5,,708.2694831
2020-06-09 21:00:00+00:00,1804.5,,543.3599283
2020-06-09 22:00:00+00:00,2148.5,,677.9440331
2020-06-09 23:00:00+00:00,2151,,734.7786084
2020-06-10 00:00:00+00:00,1883,,824.6142454
2020-06-10 01:00:00+00:00,1553,,943.1199391
2020-06-10 02:00:00+00:00,1333.5,,780.0928225
2020-06-10 03:00:00+00:00,1234.5,,709.1474145
2020-06-10 04:00:00+00:00,1214.5,,775.6003187
2020-06-10 05:00:00+00:00,1282,,688.3669718
2020-06-10 06:00:00+00:00,1451.5,,589.4850735
2020-06-10 07:00:00+00:00,1814.5,,596.5340763
2020-06-10 08:00:00+00:00,2261,,745.5544596
2020-06-10 09:00:00+00:00,2452.5,,909.8602354
2020-06-10 10:00:00+00:00,2403,,874.0646665
2020-06-10 11:00:00+00:00,2306.5,,898.8735662
2020-06-10 12:00:00+00:00,2121.5,,915.4359792
2020-06-10 13:00:00+00:00,1887.5,,895.0642922
2020-06-10 14:00:00+00:00,1933,,905.8079693
2020-06-10 15:00:00+00:00,1815,,892.8159598
2020-06-10 16:00:00+00:00,1644,,883.9919481
2020-06-10 17:00:00+00:00,1541.5,,856.3463699
2020-06-10 18:00:00+00:00,1490,,920.5525292
2020-06-10 19:00:00+00:00,1487.5,,859.3996236
2020-06-10 20:00:00+00:00,1573,,689.718218
2020-06-10 21:00:00+00:00,1822.5,,644.83486
2020-06-10 22:00:00+00:00,2158,,677.2655109
2020-06-10 23:00:00+00:00,2145.5,,771.8881775
2020-06-11 00:00:00+00:00,1883,,860.1049229
2020-06-11 01:00:00+00:00,1537.5,,916.0032103
2020-06-11 02:00:00+00:00,1327,,819.8197988
2020-06-11 03:00:00+00:00,1219,,729.9378858
2020-06-11 04:00:00+00:00,1221.5,,715.4963896
2020-06-11 05:00:00+00:00,1393,,766.1196025
2020-06-11 06:00:00+00:00,1656,,704.2072171
2020-06-11 07:00:00+00:00,1944,,709.969014
2020-06-11 08:00:00+00:00,2302,,749.225871
2020-06-11 09:00:00+00:00,2429,,815.2635212
2020-06-11 10:00:00+00:00,2373.5,,844.1632722
2020-06-11 11:00:00+00:00,2275.5,,872.7477178
2020-06-11 12:00:00+00:00,2046,,905.0760123
2020-06-11 13:00:00+00:00,1794.5,,706.1160217
2020-06-11 14:00:00+00:00,1851.5,,680.5424509
2020-06-11 15:00:00+00:00,1741.5,,717.2682882
2020-06-11 16:00:00+00:00,1587,,571.2158149
2020-06-11 17:00:00+00:00,1487.5,,491.4294459
2020-06-11 18:00:00+00:00,1425.5,,435.6117144
2020-06-11 19:00:00+00:00,1417,,393.5739026
2020-06-11 20:00:00+00:00,1518,,374.5747148
2020-06-11 21:00:00+00:00,1744.5,,340.5216173
2020-06-11 22:00:00+00:00,2059,,445.5416314
2020-06-11 23:00:00+00:00,2056,,531.9808469
2020-06-12 00:00:00+00:00,1749,,584.3625861
2020-06-12 01:00:00+00:00,1435.5,,500.4686788
2020-06-12 02:00:00+00:00,1240,,443.5632968
2020-06-12 03:00:00+00:00,1199,,381.4795806
2020-06-12 04:00:00+00:00,1209,,351.37616
2020-06-12 05:00:00+00:00,1335.5,,345.1805362
2020-06-12 06:00:00+00:00,1503.5,,340.9148612
2020-06-12 07:00:00+00:00,1741,,386.0262328
2020-06-12 08:00:00+00:00,2063,,491.4437154
2020-06-12 09:00:00+00:00,2145.5,,492.2154037
2020-06-12 10:00:00+00:00,2068.5,,352.0985719
2020-06-12 11:00:00+00:00,1984,,297.9199386
2020-06-12 12:00:00+00:00,1834.5,,247.9143622
2020-06-12 13:00:00+00:00,1692.5,,217.9884704
2020-06-12 14:00:00+00:00,1778,,298.0061777
2020-06-12 15:00:00+00:00,1649,,229.2952846
2020-06-12 16:00:00+00:00,1480,,183.2890923
2020-06-12 17:00:00+00:00,1392.5,,168.8422201
2020-06-12 18:00:00+00:00,1330,,171.3670044
2020-06-12 19:00:00+00:00,1294.5,,169.0618245
2020-06-12 20:00:00+00:00,1303.5,,168.3319625
2020-06-12 21:00:00+00:00,1373.5,,175.2220593
2020-06-12 22:00:00+00:00,1471,,188.2261807
2020-06-12 23:00:00+00:00,1619.5,,207.163913
2020-06-13 00:00:00+00:00,1709.5,,239.6605813
2020-06-13 01:00:00+00:00,1718.5,,238.7478616
2020-06-13 02:00:00+00:00,1777.5,,266.0762947
2020-06-13 03:00:00+00:00,1826,,290.3790462
2020-06-13 04:00:00+00:00,1822.5,,274.3550392
2020-06-13 05:00:00+00:00,1745.5,,261.1082742
2020-06-13 06:00:00+00:00,1819,,265.42041
2020-06-13 07:00:00+00:00,1904,,244.3928036
2020-06-13 08:00:00+00:00,2077.5,,345.4977409
2020-06-13 09:00:00+00:00,2072,,371.4302351
2020-06-13 10:00:00+00:00,1962,,333.698424
2020-06-13 11:00:00+00:00,1887,,310.0193112
2020-06-13 12:00:00+00:00,1808,,274.1127821
2020-06-13 13:00:00+00:00,1667.5,,218.0912569
2020-06-13 14:00:00+00:00,1772.5,,263.0122905
2020-06-13 15:00:00+00:00,1668,,247.4635978
2020-06-13 16:00:00+00:00,1500.5,,184.5242418
2020-06-13 17:00:00+00:00,1378,,163.9709745
2020-06-13 18:00:00+00:00,1343,,170.6264403
2020-06-13 19:00:00+00:00,1302,,194.3356142
2020-06-13 20:00:00+00:00,1310.5,,252.5769005
2020-06-13 21:00:00+00:00,1346,,277.9972552
2020-06-13 22:00:00+00:00,1431,,221.1443536
2020-06-13 23:00:00+00:00,1502.5,,176.4374384
2020-06-14 00:00:00+00:00,1528,,216.7299296
2020-06-14 01:00:00+00:00,1538,,254.7529275
2020-06-14 02:00:00+00:00,1587.5,,257.3729407
2020-06-14 03:00:00+00:00,1544.5,,261.1172291
2020-06-14 04:00:00+00:00,1624.5,,257.8425763
2020-06-14 05:00:00+00:00,1705,,240.8068138
2020-06-14 06:00:00+00:00,1765,,238.3148101
2020-06-14 07:00:00+00:00,1884.5,,219.9248953
2020-06-14 08:00:00+00:00,2062.5,,280.2940103
2020-06-14 09:00:00+00:00,2076,,418.1988036
2020-06-14 10:00:00+00:00,1980.5,,378.1364743
2020-06-14 11:00:00+00:00,1877.5,,349.4380862
2020-06-14 12:00:00+00:00,1751.5,,320.5269912
2020-06-14 13:00:00+00:00,1603,,269.7690653
2020-06-14 14:00:00+00:00,1694,,301.4742454
2020-06-14 15:00:00+00:00,1616.5,,291.2441505
2020-06-14 16:00:00+00:00,1458,,183.3802847
2020-06-14 17:00:00+00:00,1379,,163.2544908
2020-06-14 18:00:00+00:00,1315.5,,161.8841141
2020-06-14 19:00:00+00:00,1314.5,,162.6318483
2020-06-14 20:00:00+00:00,1359,,158.9503951
2020-06-14 21:00:00+00:00,1560.5,,192.4538374
2020-06-14 22:00:00+00:00,1809.5,,272.1551912
2020-06-14 23:00:00+00:00,1911.5,,343.926154
2020-06-15 00:00:00+00:00,1787.5,,290.398182
2020-06-15 01:00:00+00:00,1571.5,,225.4183034
2020-06-15 02:00:00+00:00,1346.5,,198.4696066
2020-06-15 03:00:00+00:00,1291,,182.3057347
2020-06-15 04:00:00+00:00,1321,,167.1226613
2020-06-15 05:00:00+00:00,1420,,182.40241
2020-06-15 06:00:00+00:00,1634.5,,159.8478435
2020-06-15 07:00:00+00:00,1825.5,,262.4586403
2020-06-15 08:00:00+00:00,2048,,387.1654107
2020-06-15 09:00:00+00:00,2097.5,,468.2126135
2020-06-15 10:00:00+00:00,2004,,333.1699246
2020-06-15 11:00:00+00:00,1911,,299.1492727
2020-06-15 12:00:00+00:00,1768.5,,316.7733768
2020-06-15 13:00:00+00:00,1624,,458.6097682
2020-06-15 14:00:00+00:00,1745,,433.5209469
2020-06-15 15:00:00+00:00,1637.5,,420.472026
2020-06-15 16:00:00+00:00,1506.5,,384.7917065
2020-06-15 17:00:00+00:00,1403.5,,272.8532102
2020-06-15 18:00:00+00:00,1342,,168.4672953
2020-06-15 19:00:00+00:00,1339.5,,163.0289199
2020-06-15 20:00:00+00:00,1403,,214.7164495
2020-06-15 21:00:00+00:00,1590.5,,269.9620873
2020-06-15 22:00:00+00:00,1822.5,,358.0954247
2020-06-15 23:00:00+00:00,1862.5,,392.8112004
2020-06-16 00:00:00+00:00,1756.5,,374.8615079
2020-06-16 01:00:00+00:00,1642,,334.5504177
2020-06-16 02:00:00+00:00,1569.5,,266.6034981
2020-06-16 03:00:00+00:00,1463,,214.4398826
2020-06-16 04:00:00+00:00,1492,,211.1952298
2020-06-16 05:00:00+00:00,1607.5,,241.22652
2020-06-16 06:00:00+00:00,1678.5,,362.8337826
2020-06-16 07:00:00+00:00,1808,,380.9668332
2020-06-16 08:00:00+00:00,2047,,579.6516011
2020-06-16 09:00:00+00:00,2114,,734.7476898
2020-06-16 10:00:00+00:00,2046.5,,757.6637358
2020-06-16 11:00:00+00:00,1974.5,,851.9714463
2020-06-16 12:00:00+00:00,1855.5,,888.3749707
2020-06-16 13:00:00+00:00,1695.5,,854.2895815
2020-06-16 14:00:00+00:00,1787.5,,805.2952932
2020-06-16 15:00:00+00:00,1664,,919.8439273
2020-06-16 16:00:00+00:00,1499,,960.6698303
2020-06-16 17:00:00+00:00,1409.5,,973.1829288
2020-06-16 18:00:00+00:00,1358.5,,941.8522496
2020-06-16 19:00:00+00:00,1358.5,,904.6972614
2020-06-16 20:00:00+00:00,1407.5,,770.8338358
2020-06-16 21:00:00+00:00,1578,,632.5495767
2020-06-16 22:00:00+00:00,1803.5,,769.7611814
2020-06-16 23:00:00+00:00,1818,,835.417473
2020-06-17 00:00:00+00:00,1661,,846.8031105
2020-06-17 01:00:00+00:00,1494,,797.4089387
2020-06-17 02:00:00+00:00,1419,,775.7653714
2020-06-17 03:00:00+00:00,1404.5,,820.8839018
2020-06-17 04:00:00+00:00,1370.5,,759.6268109
2020-06-17 05:00:00+00:00,1317.5,,684.215973
2020-06-17 06:00:00+00:00,1421.5,,659.9933327
2020-06-17 07:00:00+00:00,1638,,677.5199325
2020-06-17 08:00:00+00:00,1968.5,,711.2730509
2020-06-17 09:00:00+00:00,2099,,805.0817558
2020-06-17 10:00:00+00:00,2046.5,,788.7471392
2020-06-17 11:00:00+00:00,1955.5,,741.8483667
2020-06-17 12:00:00+00:00,1802,,625.4173972
2020-06-17 13:00:00+00:00,1650,,453.2934485
2020-06-17 14:00:00+00:00,1752.5,,334.7355264
2020-06-17 15:00:00+00:00,1657,,318.0748551
2020-06-17 16:00:00+00:00,1513.5,,292.3113951
2020-06-17 17:00:00+00:00,1422,,268.6774543
2020-06-17 18:00:00+00:00,1371,,241.0409907
2020-06-17 19:00:00+00:00,1343.5,,244.8565522
2020-06-17 20:00:00+00:00,1429.5,,246.1835568
2020-06-17 21:00:00+00:00,1633.5,,258.8636451
2020-06-17 22:00:00+00:00,1880,,298.8370348
2020-06-17 23:00:00+00:00,1803.5,,366.8946918
2020-06-18 00:00:00+00:00,1521,,311.4415016
2020-06-18 01:00:00+00:00,1259.5,,239.0839465
2020-06-18 02:00:00+00:00,1128,,216.2610415
2020-06-18 03:00:00+00:00,1077,,186.7684052
2020-06-18 04:00:00+00:00,1111.5,,185.5983762
2020-06-18 05:00:00+00:00,1190.5,,208.4483833
2020-06-18 06:00:00+00:00,1308,,241.8168593
2020-06-18 07:00:00+00:00,1582,,295.5348202
2020-06-18 08:00:00+00:00,1925.5,,423.0628236
2020-06-18 09:00:00+00:00,2073,,490.5901585
2020-06-18 10:00:00+00:00,2038.5,,408.3891277
2020-06-18 11:00:00+00:00,1968,,365.8874848
2020-06-18 12:00:00+00:00,1823,,284.0761143
2020-06-18 13:00:00+00:00,1683.5,,210.4340076
2020-06-18 14:00:00+00:00,1770,,223.5643289
2020-06-18 15:00:00+00:00,1643,,262.9261819
2020-06-18 16:00:00+00:00,1484,,191.1178789
2020-06-18 17:00:00+00:00,1397,,171.0546599
2020-06-18 18:00:00+00:00,1337,,166.6240202
2020-06-18 19:00:00+00:00,1332.5,,162.406969
2020-06-18 20:00:00+00:00,1407,,166.1633706
2020-06-18 21:00:00+00:00,1623,,130.3641522
2020-06-18 22:00:00+00:00,1795,,225.092384
2020-06-18 23:00:00+00:00,1766,,267.9193012
2020-06-19 00:00:00+00:00,1665,,254.0548394
2020-06-19 01:00:00+00:00,1640.5,,237.6964205
2020-06-19 02:00:00+00:00,1646.5,,211.866707
2020-06-19 03:00:00+00:00,1547,,217.2357852
2020-06-19 04:00:00+00:00,1611.5,,180.668962
2020-06-19 05:00:00+00:00,1727,,214.7138942
2020-06-19 06:00:00+00:00,1728.5,,271.6794171
2020-06-19 07:00:00+00:00,1800,,310.728418
2020-06-19 08:00:00+00:00,2050.5,,461.4581676
2020-06-19 09:00:00+00:00,2106,,459.3569675
2020-06-19 10:00:00+00:00,2010,,499.6015225
2020-06-19 11:00:00+00:00,1906.5,,524.2548537
2020-06-19 12:00:00+00:00,1790.5,,519.1341639
2020-06-19 13:00:00+00:00,1640.5,,462.525308
2020-06-19 14:00:00+00:00,1748,,403.1854037
2020-06-19 15:00:00+00:00,1606,,358.5887303
2020-06-19 16:00:00+00:00,1432.5,,353.4447345
2020-06-19 17:00:00+00:00,1375.5,,421.7473079
2020-06-19 18:00:00+00:00,1312,,471.2712653
2020-06-19 19:00:00+00:00,1282.5,,492.6931329
2020-06-19 20:00:00+00:00,1283.5,,397.7087432
2020-06-19 21:00:00+00:00,1352,,371.9806918
2020-06-19 22:00:00+00:00,1443.5,,340.1068366
2020-06-19 23:00:00+00:00,1553,,257.1225987
2020-06-20 00:00:00+00:00,1487.5,,192.6258308
2020-06-20 01:00:00+00:00,1371,,203.8336288
2020-06-20 02:00:00+00:00,1287,,183.0293725
2020-06-20 03:00:00+00:00,1316,,169.8546019
2020-06-20 04:00:00+00:00,1213.5,,170.9517155
2020-06-20 05:00:00+00:00,1345,,178.3028024
2020-06-20 06:00:00+00:00,1632,,178.217449
2020-06-20 07:00:00+00:00,1832.5,,233.2352192
2020-06-20 08:00:00+00:00,2042,,307.3356231
2020-06-20 09:00:00+00:00,2071.5,,370.6655578
2020-06-20 10:00:00+00:00,1986,,394.917145
2020-06-20 11:00:00+00:00,1900,,351.5035867
2020-06-20 12:00:00+00:00,1811.5,,305.8036791
2020-06-20 13:00:00+00:00,1705,,258.729753
2020-06-20 14:00:00+00:00,1813.5,,239.5318404
2020-06-20 15:00:00+00:00,1676,,277.5277001
2020-06-20 16:00:00+00:00,1492,,198.7615998
2020-06-20 17:00:00+00:00,1388.5,,181.4944667
2020-06-20 18:00:00+00:00,1323,,166.6677374
2020-06-20 19:00:00+00:00,1297.5,,151.2046036
2020-06-20 20:00:00+00:00,1298.5,,167.730522
2020-06-20 21:00:00+00:00,1318.5,,178.7049949
2020-06-20 22:00:00+00:00,1386,,185.0025024
